@relation 'dataset-weka.filters.unsupervised.attribute.AddValues-C66-L6,7-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C67-L1-4-V-H-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C68-L1-4-V-H'

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7}
@attribute outputs-2 {0,1,2,3}
@attribute outputs-3 {0,1,2,3}

@data
3289,'2017/02/18 11:57:39:621',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3290,'2017/02/18 11:57:39:638',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3291,'2017/02/18 11:57:39:654',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3292,'2017/02/18 11:57:39:670',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3293,'2017/02/18 11:57:39:687',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3294,'2017/02/18 11:57:39:704',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3295,'2017/02/18 11:57:39:721',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3296,'2017/02/18 11:57:39:737',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3297,'2017/02/18 11:57:39:754',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3298,'2017/02/18 11:57:39:771',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3299,'2017/02/18 11:57:39:787',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3300,'2017/02/18 11:57:39:804',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3301,'2017/02/18 11:57:39:821',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3302,'2017/02/18 11:57:39:838',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3303,'2017/02/18 11:57:39:854',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3304,'2017/02/18 11:57:39:871',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3305,'2017/02/18 11:57:39:887',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3306,'2017/02/18 11:57:39:904',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3307,'2017/02/18 11:57:39:920',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3308,'2017/02/18 11:57:39:938',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3309,'2017/02/18 11:57:39:955',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3310,'2017/02/18 11:57:39:970',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3311,'2017/02/18 11:57:39:987',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3312,'2017/02/18 11:57:40:004',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3313,'2017/02/18 11:57:40:021',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3314,'2017/02/18 11:57:40:037',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3315,'2017/02/18 11:57:40:055',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3316,'2017/02/18 11:57:40:071',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3317,'2017/02/18 11:57:40:088',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3318,'2017/02/18 11:57:40:105',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3319,'2017/02/18 11:57:40:122',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3320,'2017/02/18 11:57:40:137',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3321,'2017/02/18 11:57:40:154',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3322,'2017/02/18 11:57:40:171',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3323,'2017/02/18 11:57:40:187',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3324,'2017/02/18 11:57:40:205',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3325,'2017/02/18 11:57:40:221',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
3326,'2017/02/18 11:57:40:238',20,24.774662,162.647064,46.173031,0,0,0,36.17421,136.313965,11.37355,27.642756,179.834366,-52.848999,-12.97473,177.81189,-48.406712,18.586702,111.053185,11.391116,-58.401203,148.335724,30.940805,443693.75,0.118374,-0.928739,-0.351329,-0.514859,0.245132,-0.821481,0.126774,0.289991,-0.559853,37.834187,75.952805,41.704937,0,0,0,11.554239,31.965454,22.594563,16.05092,92.44455,-50.472824,16.357033,45.480568,53.694191,28.611736,44.341621,58.203217,39.668671,47.004929,52.937824,184785.71875,-0.394611,-0.903718,-0.166059,0.033063,0.166642,-0.985463,-0.4117,0.167516,0.033538,1,?,?
